Wall time,Step,Value
1543271167.0497162,0,7.4228596687316895
1543271167.7441978,1,6.742893218994141
1543271168.4404993,2,6.490711212158203
1543271169.1389997,3,6.372115135192871
1543271169.8303897,4,6.364546298980713
1543271170.5165455,5,6.329816818237305
1543271171.2028506,6,6.302071571350098
1543271171.8946385,7,6.242556095123291
1543271172.596373,8,6.22111177444458
1543271173.2962456,9,6.2254791259765625
1543271195.5154383,0,6.281678676605225
1543271196.233738,1,6.239049911499023
1543271196.9488199,2,6.222491264343262
1543271197.6620855,3,6.202424049377441
1543271198.378774,4,6.179702281951904
1543271199.094945,5,6.174106597900391
1543271199.8139465,6,6.166530132293701
1543271200.5282853,7,6.161665916442871
1543271201.2452602,8,6.163933277130127
1543271201.9649258,9,6.15578556060791
1543271225.0157425,0,6.266490936279297
1543271225.7209024,1,6.2211995124816895
1543271226.4250615,2,6.204301357269287
1543271227.1302214,3,6.1782708168029785
1543271227.8353806,4,6.173828125
1543271228.540562,5,6.170437812805176
1543271229.2487137,6,6.157545566558838
1543271229.9538815,7,6.157584190368652
1543271230.6590323,8,6.150838375091553
1543271231.3651934,9,6.146252632141113
1543271254.291329,0,6.228044033050537
1543271255.0004902,1,6.214191913604736
1543271255.7066584,2,6.188477516174316
1543271256.4118097,3,6.171267032623291
1543271257.1169689,4,6.169131755828857
1543271257.8211284,5,6.155643939971924
1543271258.5273724,6,6.152758598327637
1543271259.2306085,7,6.148476600646973
1543271259.9337587,8,6.1474504470825195
1543271260.6389272,9,6.142302513122559
1543271283.281388,0,6.16525936126709
1543271283.9885392,1,6.140364170074463
1543271284.6927068,2,6.129342555999756
1543271285.39832,3,6.1192545890808105
1543271286.1045368,4,6.116867542266846
1543271286.8066864,5,6.112637519836426
1543271287.5108464,6,6.107150554656982
1543271288.2160153,7,6.101796627044678
1543271288.919185,8,6.09797477722168
1543271289.620356,9,6.095807075500488
1543271312.3255377,0,6.127815246582031
1543271313.0346982,1,6.110403537750244
1543271313.7388575,2,6.101460933685303
1543271314.4430165,3,6.0943450927734375
1543271315.1479197,4,6.09055757522583
1543271315.8530793,5,6.084836959838867
1543271316.5562384,6,6.08208703994751
1543271317.262398,7,6.0797271728515625
1543271317.967558,8,6.075634479522705
1543271318.6811807,9,6.074198246002197
1543271341.8521395,0,5.996168613433838
1543271342.5658245,1,5.982759475708008
1543271343.2773554,2,5.973657608032227
1543271343.9878604,3,5.968225955963135
1543271344.6962652,4,5.965198993682861
1543271345.4091127,5,5.962065696716309
1543271346.1286082,6,5.959079742431641
1543271346.8394587,7,5.958106517791748
1543271347.5542321,8,5.953943729400635
1543271348.2685645,9,5.9517598152160645
1543271370.593621,0,6.040548324584961
1543271371.298789,1,6.024377822875977
1543271372.001949,2,6.015389919281006
1543271372.7094195,3,6.0076117515563965
1543271373.4145792,4,6.001936912536621
1543271374.1190872,5,5.9976911544799805
1543271374.8262892,6,5.994170665740967
1543271375.5306518,7,5.992497444152832
1543271376.2348022,8,5.98922872543335
1543271376.939765,9,5.987911224365234
1543271399.5890126,0,6.052465438842773
1543271400.293688,1,6.035386562347412
1543271400.9980035,2,6.026963710784912
1543271401.7011263,3,6.020205497741699
1543271402.4032762,4,6.017223358154297
1543271403.1054354,5,6.013710021972656
1543271403.8085945,6,6.010712146759033
1543271404.5146062,7,6.007354736328125
1543271405.2177567,8,6.005488872528076
1543271405.9230661,9,6.00451135635376
1543271428.4643977,0,6.080594539642334
1543271429.1705828,1,6.058995246887207
1543271429.875752,2,6.046882629394531
1543271430.5799024,3,6.040513038635254
1543271431.2840707,4,6.036450386047363
1543271431.9872322,5,6.033009052276611
1543271432.6923916,6,6.0296525955200195
1543271433.399285,7,6.025686264038086
1543271434.1044436,8,6.024907112121582
1543271434.8097093,9,6.0218329429626465
1543271457.6910503,0,6.05771017074585
1543271458.4084685,1,6.042752742767334
1543271459.1224415,2,6.034549236297607
1543271459.842962,3,6.027466773986816
1543271460.561181,4,6.024497032165527
1543271461.2809913,5,6.021343231201172
1543271461.9940217,6,6.018435478210449
1543271462.7103286,7,6.016430377960205
1543271463.4230852,8,6.014612197875977
1543271464.135069,9,6.012551307678223
1543271486.6911721,0,6.097612380981445
1543271487.398332,1,6.082386016845703
1543271488.1025004,2,6.073309898376465
1543271488.80666,3,6.0679097175598145
1543271489.5088098,4,6.064162254333496
1543271490.2119682,5,6.061009407043457
1543271490.9174628,6,6.05746603012085
1543271491.620838,7,6.055893421173096
1543271492.3257658,8,6.053167343139648
1543271493.0318882,9,6.050314426422119
1543271515.7240424,0,6.010229587554932
1543271516.4322217,1,5.9989824295043945
1543271517.136381,2,5.991791248321533
1543271517.8405406,3,5.986475467681885
1543271518.545133,4,5.981479167938232
1543271519.2492926,5,5.978635787963867
1543271519.954452,6,5.976367950439453
1543271520.6608212,7,5.97426700592041
1543271521.364972,8,5.972866058349609
1543271522.0691307,9,5.9708099365234375
1543271544.451087,0,5.978480339050293
1543271545.1593595,1,5.967378616333008
1543271545.8655057,2,5.960325717926025
1543271546.571153,3,5.955946922302246
1543271547.2763124,4,5.951737880706787
1543271547.9804718,5,5.948886871337891
1543271548.685631,6,5.94736385345459
1543271549.3913016,7,5.9449462890625
1543271550.0974708,8,5.942879676818848
1543271550.8026211,9,5.9412841796875
1543271573.329718,0,6.009260654449463
1543271574.0358777,1,5.996590614318848
1543271574.740037,2,5.990649223327637
1543271575.4441955,3,5.986773490905762
1543271576.1493564,4,5.983670234680176
1543271576.854829,5,5.980845928192139
1543271577.5599978,6,5.979092597961426
1543271578.2635386,7,5.977998733520508
1543271578.9678156,8,5.9747843742370605
1543271579.6729662,9,5.973376750946045
1543271602.2811267,0,5.989131927490234
1543271602.9875407,1,5.981678485870361
1543271603.6907492,2,5.977097034454346
1543271604.394908,3,5.9733405113220215
1543271605.098214,4,5.970342636108398
1543271605.8033738,5,5.9678874015808105
1543271606.5067315,6,5.965865135192871
1543271607.2109,7,5.963937282562256
1543271607.915099,8,5.962108612060547
1543271608.6194575,9,5.960548400878906
1543271631.5796435,0,5.997085094451904
1543271632.2848158,1,5.9886393547058105
1543271632.9879744,2,5.982234954833984
1543271633.6931355,3,5.977206230163574
1543271634.397295,4,5.972956657409668
1543271635.1004627,5,5.968869209289551
1543271635.8066132,6,5.962052822113037
1543271636.5118926,7,5.942506790161133
1543271637.2170606,8,5.938105583190918
1543271637.9212196,9,5.936959743499756
1543271660.4194624,0,5.97442626953125
1543271661.1276138,1,5.9697346687316895
1543271661.8350158,2,5.96322774887085
1543271662.539902,3,5.961073398590088
1543271663.2440605,4,5.957509994506836
1543271663.948211,5,5.958099842071533
1543271664.6532748,6,5.955348491668701
1543271665.3584433,7,5.950933456420898
1543271666.0625932,8,5.950545787811279
1543271666.7657526,9,5.948564052581787
1543271689.7619689,0,5.912825107574463
1543271690.4672012,1,5.904313564300537
1543271691.1723607,2,5.9002885818481445
1543271691.876013,3,5.898387432098389
1543271692.5811725,4,5.894221305847168
1543271693.286332,5,5.892140865325928
1543271693.9904914,6,5.890109062194824
1543271694.6966512,7,5.887884140014648
1543271695.4011729,8,5.8876166343688965
