Wall time,Step,Value
1543197631.171595,0,31.58485984802246
1543197631.296635,1,95.39397430419922
1543197631.4116614,2,134.7104034423828
1543197631.5216954,3,191.2091827392578
1543197631.6287117,4,233.77574157714844
1543197631.7367344,5,261.8706359863281
1543197631.8437593,6,275.1840515136719
1543197631.9527838,7,276.3857116699219
1543197632.0588164,8,268.79083251953125
1543197632.1668322,9,255.26260375976562
1543197647.664348,0,237.97967529296875
1543197647.7843657,1,218.87014770507812
1543197647.9013927,2,199.21304321289062
1543197648.009417,3,179.72293090820312
1543197648.116441,4,161.04078674316406
1543197648.2224736,5,143.51576232910156
1543197648.3324986,6,127.37467193603516
1543197648.444515,7,112.68904113769531
1543197648.5535483,8,99.47048950195312
1543197648.661573,9,87.67916107177734
1543197663.7829852,0,77.30126953125
1543197663.9020123,1,68.077880859375
1543197664.0160382,2,59.969879150390625
1543197664.125062,3,52.86933517456055
1543197664.2350872,4,46.65956115722656
1543197664.3441124,5,41.235206604003906
1543197664.4501364,6,36.50312042236328
1543197664.55616,7,32.37965774536133
1543197664.6632082,8,28.78632926940918
1543197664.7735844,9,25.65251350402832
1543197680.4216316,0,22.836483001708984
1543197680.5460565,1,20.44807243347168
1543197680.6560824,2,18.37138557434082
1543197680.7621057,3,16.54987907409668
1543197680.87013,4,14.962224006652832
1543197680.976154,5,13.568361282348633
1543197681.0901802,6,12.34049129486084
1543197681.2022157,7,11.264453887939453
1543197681.3132305,8,10.313298225402832
1543197681.4272652,9,9.480915069580078
1543197697.5068946,0,8.885956764221191
1543197697.6299224,1,8.335470199584961
1543197697.747958,2,7.818881988525391
1543197697.8619745,3,7.422588348388672
1543197697.9760005,4,7.016509532928467
1543197698.0890257,5,6.600736141204834
1543197698.2000508,6,6.191608905792236
1543197698.3070757,7,5.810483455657959
1543197698.412099,8,5.469065189361572
1543197698.518123,9,5.167586803436279
1543197714.467739,0,4.920468330383301
1543197714.583765,1,4.684341907501221
1543197714.6957903,2,4.474374771118164
1543197714.8018148,3,4.289912700653076
1543197714.9078386,4,4.226163387298584
1543197715.0138717,5,4.229791641235352
1543197715.1188865,6,4.356817722320557
1543197715.2239096,7,4.411655426025391
1543197715.3319347,8,4.336779594421387
1543197715.4369586,9,4.177198886871338
1543197731.0895085,0,3.973489284515381
1543197731.2088726,1,3.7783656120300293
1543197731.3198981,2,3.66713285446167
1543197731.430932,3,3.5936553478240967
1543197731.5429575,4,3.579298496246338
1543197731.6489718,5,3.600263833999634
1543197731.758006,6,3.6147687435150146
1543197731.8660219,7,3.542746067047119
1543197731.9710455,8,3.470781087875366
1543197732.0800695,9,3.3835513591766357
1543197748.421767,0,3.2497966289520264
1543197748.5357924,1,3.1547985076904297
1543197748.6448178,2,3.0629618167877197
1543197748.7508419,3,2.9757401943206787
1543197748.8568747,4,2.895780563354492
1543197748.9628894,5,2.8260419368743896
1543197749.0689137,6,2.763561964035034
1543197749.1749375,7,2.715881109237671
1543197749.2789612,8,2.7366905212402344
1543197749.384985,9,2.8980283737182617
1543197765.00453,0,3.447331190109253
1543197765.119556,1,4.005610942840576
1543197765.229572,2,4.233567237854004
1543197765.3405967,3,4.210726737976074
1543197765.4506218,4,4.007101535797119
1543197765.5586557,5,3.8565163612365723
1543197765.6656795,6,3.6683809757232666
1543197765.7717032,7,3.4563183784484863
1543197765.8797183,8,3.251042127609253
1543197765.9917443,9,3.073915958404541
1543197781.9053738,0,2.9739437103271484
1543197782.024401,1,2.8511385917663574
1543197782.1354177,2,2.758216381072998
1543197782.244441,3,2.7281501293182373
1543197782.3524747,4,2.8640823364257812
1543197782.4594903,5,3.0284435749053955
1543197782.5655146,6,3.1464927196502686
1543197782.6725473,7,3.2304322719573975
1543197782.7775621,8,3.2164535522460938
1543197782.8845887,9,3.2770981788635254
1543197798.944225,0,3.367755889892578
1543197799.0582595,1,3.2863574028015137
1543197799.1662757,2,3.2124316692352295
1543197799.2742999,3,3.132571220397949
1543197799.3803236,4,3.0410051345825195
1543197799.487347,5,2.97922945022583
1543197799.593372,6,3.0157477855682373
1543197799.700396,7,3.3772218227386475
1543197799.8064287,8,3.762537717819214
1543197799.9114435,9,4.013433933258057
1543197815.470964,0,4.247900009155273
1543197815.5929918,1,4.140527248382568
1543197815.7110271,2,4.242710113525391
1543197815.822052,3,4.186461925506592
1543197815.9290676,4,3.999225616455078
1543197816.0371013,5,3.8034703731536865
1543197816.1461258,6,3.670841693878174
1543197816.255142,7,3.87919282913208
1543197816.3621652,8,3.936964273452759
1543197816.4701989,9,3.982696294784546
1543197831.905695,0,3.9202139377593994
1543197832.0287223,1,3.8200318813323975
1543197832.1467493,2,3.6808722019195557
1543197832.259103,3,3.4924142360687256
1543197832.3721015,4,3.3117637634277344
1543197832.4861352,5,3.1752660274505615
1543197832.5961602,6,3.0408859252929688
1543197832.707167,7,2.921776294708252
1543197832.8201928,8,2.827362060546875
1543197832.9342322,9,2.7823801040649414
1543197849.3559403,0,3.067823648452759
1543197849.4739661,1,5.409786224365234
1543197849.5870001,2,8.925054550170898
1543197849.695015,3,11.428166389465332
1543197849.80204,4,12.438056945800781
1543197849.911073,5,12.259086608886719
1543197850.0180976,6,11.41604232788086
1543197850.125114,7,10.297358512878418
1543197850.2311456,8,9.145267486572266
1543197850.3421621,9,8.080761909484863
1543197866.0017316,0,7.229713439941406
1543197866.121771,1,6.442151069641113
1543197866.2357967,2,5.79857873916626
1543197866.3480802,3,5.254040718078613
1543197866.459469,4,4.816187858581543
1543197866.5718331,5,4.4790120124816895
1543197866.6838589,6,4.237304210662842
1543197866.7959065,7,4.020534515380859
1543197866.9079316,8,3.8120498657226562
1543197867.0169563,9,3.6458959579467773
1543197883.4456735,0,3.4508750438690186
1543197883.5676997,1,3.3650262355804443
1543197883.6777263,2,3.2764933109283447
1543197883.7897503,3,3.171178102493286
1543197883.9017797,4,3.0664730072021484
1543197884.012807,5,2.965278387069702
1543197884.1238303,6,2.876329183578491
1543197884.2348692,7,2.7938570976257324
1543197884.3468852,8,2.7245500087738037
1543197884.4599106,9,2.6605660915374756
1543197900.5555613,0,2.610081434249878
1543197900.6725788,1,3.087780475616455
1543197900.783603,2,5.109940052032471
1543197900.8926284,3,12.009394645690918
1543197901.004694,4,18.374536514282227
1543197901.1107178,5,21.62936782836914
1543197901.219733,6,21.826675415039062
1543197901.327767,7,20.11635398864746
1543197901.435783,8,17.579622268676758
1543197901.5468166,9,14.93358039855957
1543197916.790101,0,12.632787704467773
1543197916.9071274,1,10.673643112182617
1543197917.0201535,2,9.229408264160156
1543197917.1281793,3,8.201497077941895
1543197917.2352028,4,7.300833225250244
1543197917.3412292,5,6.476373672485352
1543197917.4492505,6,5.789397239685059
1543197917.5552745,7,5.221633434295654
1543197917.6622982,8,4.895989418029785
1543197917.7683234,9,4.787415027618408
1543197933.0397775,0,4.631053447723389
1543197933.1588051,1,4.578239917755127
1543197933.2728298,2,4.529422760009766
1543197933.3808548,3,4.384735107421875
1543197933.4868786,4,4.310107707977295
1543197933.594903,5,4.187983512878418
1543197933.7019284,6,4.030279636383057
1543197933.8099523,7,3.898404359817505
1543197933.916976,8,4.129411697387695
1543197934.021,9,4.501451015472412
1543197949.466789,0,4.612405776977539
1543197949.5858157,1,6.515727996826172
1543197949.6988416,2,11.524819374084473
1543197949.8108656,3,17.091785430908203
1543197949.9168897,4,21.832788467407227
1543197950.0249157,5,25.51947021484375
1543197950.1329966,6,28.14528465270996
1543197950.2420204,7,29.76150894165039
1543197950.3511848,8,30.45482635498047
1543197950.4582086,9,30.452089309692383
1543197965.059512,0,31.111740112304688
1543197965.1785395,1,33.65216064453125
1543197965.2915645,2,35.509681701660156
1543197965.4005888,3,35.62462615966797
1543197965.5076141,4,34.28852844238281
1543197965.6126373,5,32.1717643737793
1543197965.720662,6,29.84976577758789
1543197965.826686,7,27.526966094970703
1543197965.9317093,8,25.68315315246582
1543197966.0387337,9,23.946426391601562
1543197981.2111776,0,22.205764770507812
1543197981.3292046,1,20.56732177734375
1543197981.44123,2,19.180614471435547
1543197981.5492544,3,18.17732048034668
1543197981.6552787,4,17.24626922607422
1543197981.7623024,5,16.269899368286133
1543197981.8693268,6,15.286365509033203
1543197981.976351,7,14.35193157196045
1543197982.0823836,8,13.513696670532227
1543197982.1883993,9,12.756623268127441
1543197997.139806,0,12.100149154663086
1543197997.257833,1,11.504457473754883
1543197997.3708587,2,10.970419883728027
1543197997.4838834,3,10.488649368286133
1543197997.591348,4,10.074256896972656
1543197997.7013729,5,9.696867942810059
1543197997.8063965,6,9.33161735534668
1543197997.9134204,7,8.980461120605469
1543197998.0204535,8,8.657630920410156
1543197998.1254687,9,8.376513481140137
1543198012.9928324,0,8.08795166015625
1543198013.107858,1,7.841841220855713
1543198013.217883,2,7.605440616607666
1543198013.3249078,3,7.80000638961792
1543198013.4309402,4,7.731944561004639
1543198013.540856,5,8.063385009765625
1543198013.648877,6,8.13538932800293
1543198013.754901,7,7.830299377441406
1543198013.862925,8,7.508709907531738
1543198013.9679492,9,7.22894811630249
1543198028.343222,0,6.969250679016113
1543198028.4672496,1,6.710064888000488
1543198028.5782747,2,6.477975845336914
1543198028.6862917,3,6.285642623901367
1543198028.796316,4,6.130608558654785
1543198028.9023397,5,6.020351409912109
1543198029.009364,6,5.8793511390686035
1543198029.1163964,7,5.713383674621582
1543198029.2214122,8,5.546419143676758
1543198029.3274357,9,5.393296718597412
1543198044.157803,0,5.2612080574035645
1543198044.2758398,1,5.24459171295166
1543198044.3888736,2,5.22501802444458
1543198044.4978893,3,5.205997943878174
1543198044.604914,4,5.186983585357666
1543198044.7109387,5,5.165896415710449
1543198044.817962,6,5.147369861602783
1543198044.9249864,7,5.12764835357666
1543198045.0310109,8,5.108746528625488
1543198045.1390467,9,5.091728210449219
1543198060.0044339,0,5.0876641273498535
1543198060.118451,1,5.070199966430664
1543198060.2274756,2,5.0596113204956055
1543198060.3345008,3,5.041469097137451
1543198060.4415245,4,5.0285797119140625
1543198060.5485485,5,5.013906478881836
1543198060.6545722,6,5.0012335777282715
1543198060.7635975,7,4.987772464752197
1543198060.8706212,8,4.974374294281006
1543198060.9786458,9,4.961512088775635
1543198075.9530542,0,4.964293003082275
1543198076.0680919,1,4.949253082275391
1543198076.1791093,2,4.9355926513671875
1543198076.2861326,3,4.923107624053955
1543198076.3941565,4,4.911496162414551
1543198076.5002253,5,4.901443004608154
1543198076.608241,6,4.890303134918213
1543198076.7152736,7,4.8794779777526855
1543198076.8222978,8,4.868694305419922
1543198076.9283223,9,4.85532808303833
1543198092.0487595,0,4.836137294769287
1543198092.1647856,1,4.813818454742432
1543198092.2758193,2,4.804388046264648
1543198092.384835,3,4.791069507598877
1543198092.4918594,4,4.778964519500732
1543198092.5978835,5,4.769203186035156
1543198092.7029073,6,4.756788730621338
1543198092.8099315,7,4.746352195739746
1543198092.9169645,8,4.736912727355957
1543198093.0219798,9,4.7254743576049805
1543198107.899864,0,4.755772113800049
1543198108.0218945,1,4.740676403045654
1543198108.1359196,2,4.728546142578125
1543198108.2449536,3,4.716684818267822
1543198108.351969,4,4.708619117736816
1543198108.4590018,5,4.697142601013184
1543198108.5640163,6,4.684809684753418
1543198108.6730418,7,4.676337242126465
1543198108.781091,8,4.661974906921387
1543198108.8891246,9,4.651224613189697
