Wall time,Step,Value
1543197049.295516,0,86.85955047607422
1543197049.4135342,1,440.2410888671875
1543197049.5275686,2,554.32763671875
1543197049.635584,3,478.0703430175781
1543197049.7426085,4,345.4393615722656
1543197049.8506415,5,237.39215087890625
1543197049.958666,6,169.7667694091797
1543197050.0666814,7,134.62620544433594
1543197050.1747158,8,115.11408233642578
1543197050.2817304,9,101.37068176269531
1543197064.3849294,0,88.29297637939453
1543197064.5039482,1,75.47418975830078
1543197064.6169736,2,63.60074234008789
1543197064.7250094,3,54.011314392089844
1543197064.832031,4,46.525691986083984
1543197064.9380465,5,40.84539031982422
1543197065.0460708,6,34.9383544921875
1543197065.1541038,7,30.497936248779297
1543197065.2611196,8,27.532869338989258
1543197065.3681438,9,24.02802276611328
1543197079.688415,0,20.17120361328125
1543197079.8074338,1,17.851272583007812
1543197079.92046,2,20.304967880249023
1543197080.027492,3,22.63373565673828
1543197080.1335075,4,20.477373123168945
1543197080.242541,5,16.742849349975586
1543197080.3485563,6,13.96065902709961
1543197080.4555807,7,12.010870933532715
1543197080.562605,8,10.53573989868164
1543197080.6676376,9,9.692761421203613
1543197095.0739076,0,8.74135971069336
1543197095.1919365,1,7.958527088165283
1543197095.3039615,2,7.220369338989258
1543197095.4119873,3,6.442844867706299
1543197095.5200107,4,7.906102657318115
1543197095.626035,5,12.268078804016113
1543197095.7320588,6,13.7816801071167
1543197095.8380828,7,12.906152725219727
1543197095.9451158,8,11.215475082397461
1543197096.0511312,9,9.57470703125
1543197111.1748183,0,8.110207557678223
1543197111.293845,1,6.963366985321045
1543197111.4058704,2,6.071789264678955
1543197111.5148954,3,5.3178510665893555
1543197111.6219282,4,4.682003974914551
1543197111.7279522,5,4.659963607788086
1543197111.8339674,6,5.086149215698242
1543197111.9410002,7,4.647132396697998
1543197112.0480156,8,3.9862301349639893
1543197112.1530395,9,3.615591526031494
1543197127.369008,0,3.5017201900482178
1543197127.4890435,1,3.4493939876556396
1543197127.6000595,2,3.3741958141326904
1543197127.706084,3,3.2432961463928223
1543197127.8131163,4,2.961942672729492
1543197127.9191406,5,7.946848392486572
1543197128.025156,6,20.414833068847656
1543197128.13118,7,27.03731918334961
1543197128.2362037,8,27.23630714416504
1543197128.343228,9,24.89713478088379
1543197143.0605576,0,21.954357147216797
1543197143.178605,1,18.730581283569336
1543197143.2896209,2,15.458070755004883
1543197143.3976462,3,12.693703651428223
1543197143.5046706,4,10.441202163696289
1543197143.6107028,5,9.117932319641113
1543197143.7157269,6,8.593822479248047
1543197143.8237422,7,7.44345235824585
1543197143.9297664,8,6.20281982421875
1543197144.0347893,9,5.505413055419922
1543197158.8621442,0,5.2293925285339355
1543197158.984181,1,5.277873516082764
1543197159.0962071,2,5.0405964851379395
1543197159.204231,3,4.3892059326171875
1543197159.3102756,4,4.077295780181885
1543197159.4173093,5,4.172660827636719
1543197159.5233374,6,4.796807765960693
1543197159.6293619,7,4.75582218170166
1543197159.7353857,8,4.0567169189453125
1543197159.8414097,9,3.612943172454834
1543197174.7087846,0,3.4845006465911865
1543197174.8228104,1,3.4735779762268066
1543197174.9328375,2,3.3672170639038086
1543197175.0388765,3,3.2026479244232178
1543197175.144901,4,3.034602642059326
1543197175.2519252,5,2.928799629211426
1543197175.3579488,6,2.8718254566192627
1543197175.4629724,7,2.908491849899292
1543197175.5699968,8,3.3064515590667725
1543197175.6770213,9,3.2752065658569336
1543197190.7524319,0,2.911400556564331
1543197190.872459,1,2.7425873279571533
1543197190.9844851,2,2.7429935932159424
1543197191.0945096,3,2.7936489582061768
1543197191.2035317,4,2.7250750064849854
1543197191.3105557,5,2.6091179847717285
1543197191.4175801,6,2.562490463256836
1543197191.5246038,7,2.5639331340789795
1543197191.6326373,8,2.619859457015991
1543197191.737653,9,2.5898447036743164
1543197206.7772114,0,2.481642484664917
1543197206.8912387,1,2.4421989917755127
1543197207.0012624,2,2.4849674701690674
1543197207.1092875,3,2.571716785430908
1543197207.21632,4,2.566749095916748
1543197207.3233442,5,2.5973258018493652
1543197207.4313595,6,2.6246259212493896
1543197207.5383925,7,2.6150333881378174
1543197207.645408,8,2.5806450843811035
1543197207.7524328,9,2.5685040950775146
1543197223.1879332,0,2.512160539627075
1543197223.303951,1,2.4877140522003174
1543197223.4169855,2,2.5083913803100586
1543197223.5240004,3,2.5212795734405518
1543197223.6310248,4,2.554396629333496
1543197223.7390492,5,2.568969488143921
1543197223.8460736,6,2.4862985610961914
1543197223.9531066,7,2.4891555309295654
1543197224.060122,8,2.5664398670196533
1543197224.1671553,9,2.5756642818450928
1543197239.217551,0,2.5132253170013428
1543197239.3365784,1,2.491382598876953
1543197239.4486036,2,2.5364139080047607
1543197239.5586374,3,2.524432420730591
1543197239.6646523,4,2.4513638019561768
1543197239.7726767,5,2.3975913524627686
1543197239.8787,6,2.4132089614868164
1543197239.9847248,7,2.72763991355896
1543197240.0907574,8,2.9991655349731445
1543197240.1957724,9,2.7185628414154053
1543197254.7930877,0,2.5490667819976807
1543197254.9121146,1,2.5102951526641846
1543197255.0251565,2,2.5170276165008545
1543197255.1361823,3,2.547300100326538
1543197255.241197,4,2.514751434326172
1543197255.3492298,5,2.438375473022461
1543197255.4552453,6,2.390115261077881
1543197255.5602686,7,2.3929738998413086
1543197255.6682937,8,2.3960628509521484
1543197255.7753172,9,2.3479466438293457
1543197270.1928778,0,2.3759450912475586
1543197270.308914,1,2.3609776496887207
1543197270.417929,2,2.3306593894958496
1543197270.5259535,3,2.310703754425049
1543197270.6329772,4,2.3008711338043213
1543197270.7400017,5,2.2913029193878174
1543197270.8480265,6,2.2780888080596924
1543197270.9550505,7,2.274195432662964
1543197271.0630746,8,2.2731196880340576
1543197271.169099,9,2.324676752090454
1543197285.9184446,0,2.469902753829956
1543197286.035462,1,2.5556931495666504
1543197286.1464872,2,3.30118727684021
1543197286.2545207,3,3.1276237964630127
1543197286.361536,4,2.712221145629883
1543197286.4685688,5,2.6550352573394775
1543197286.5755932,6,2.67836332321167
1543197286.6816087,7,2.652160406112671
1543197286.787633,8,2.5458672046661377
1543197286.8946574,9,2.4721882343292236
1543197302.0290806,0,2.4626810550689697
1543197302.1471076,1,2.429536819458008
1543197302.2591422,2,2.3995301723480225
1543197302.3651571,3,2.411715269088745
1543197302.4731812,4,2.4717860221862793
1543197302.5802052,5,2.4778354167938232
1543197302.68623,6,2.4851129055023193
1543197302.792262,7,2.5074548721313477
1543197302.899278,8,2.4888525009155273
1543197303.0063019,9,2.453096389770508
1543197317.9217548,0,2.4083285331726074
1543197318.0417907,1,2.367826223373413
1543197318.1548162,2,2.3414175510406494
1543197318.2628324,3,2.3459341526031494
1543197318.3698683,4,2.335435628890991
1543197318.475892,5,2.311912775039673
1543197318.5829165,6,2.427163600921631
1543197318.6889408,7,2.4912118911743164
1543197318.7949648,8,2.394005537033081
1543197318.9009886,9,2.3861067295074463
1543197333.8313663,0,2.3229196071624756
1543197333.9503934,1,2.3014283180236816
1543197334.0624187,2,2.281383752822876
1543197334.171453,3,2.2797350883483887
1543197334.277468,4,2.2729854583740234
1543197334.3834913,5,2.2736382484436035
1543197334.4905245,6,2.2703731060028076
1543197334.5965486,7,2.242924451828003
1543197334.7015722,8,2.2279765605926514
1543197334.8065875,9,2.863992929458618
1543197350.1340637,0,7.062324523925781
1543197350.256083,1,6.699924468994141
1543197350.3721094,2,4.772132396697998
1543197350.4861352,3,4.350470066070557
1543197350.59916,4,4.783736228942871
1543197350.7111883,5,4.6478776931762695
1543197350.8202102,6,4.307136058807373
1543197350.928235,7,4.024348735809326
1543197351.0372589,8,3.7862844467163086
1543197351.1512854,9,3.5204756259918213
1543197366.5168605,0,3.304051160812378
1543197366.6369007,1,3.0953149795532227
1543197366.7489257,2,2.9231643676757812
1543197366.8599513,3,2.7826099395751953
1543197366.9683356,4,2.6689343452453613
1543197367.0763605,5,2.5777506828308105
1543197367.1845024,6,2.5181877613067627
1543197367.294527,7,2.47823166847229
1543197367.4049578,8,2.4283628463745117
1543197367.517984,9,2.5548367500305176
1543197382.6024187,0,3.545454978942871
1543197382.7114437,1,3.288383722305298
1543197382.81847,2,2.7609286308288574
1543197382.9254923,3,2.675708770751953
1543197383.0335252,4,2.650536060333252
1543197383.1405408,5,2.5695114135742188
1543197383.2475648,6,2.506652355194092
1543197383.3545887,7,2.457416534423828
1543197383.4626226,8,2.400815963745117
1543197383.5686376,9,2.36065673828125
1543197398.755095,0,2.340514659881592
1543197398.8741221,1,2.320141315460205
1543197398.987139,2,2.3034768104553223
1543197399.096166,3,2.3732969760894775
1543197399.2041886,4,2.4036457538604736
1543197399.311221,5,2.340674638748169
1543197399.4182456,6,2.322873592376709
1543197399.5242605,7,2.304533004760742
1543197399.6292927,8,2.3950979709625244
1543197399.7363172,9,3.44743013381958
1543197414.4036472,0,3.5704736709594727
1543197414.5206742,1,3.0222110748291016
1543197414.6336908,2,2.8511321544647217
1543197414.7407155,3,2.762087345123291
1543197414.8487394,4,2.6419107913970947
1543197414.9557633,5,2.5304434299468994
1543197415.0627873,6,2.6156904697418213
1543197415.168812,7,2.6669554710388184
1543197415.2758362,8,2.5884459018707275
1543197415.3838694,9,2.491981267929077
1543197430.6683211,0,2.4505362510681152
1543197430.7863634,1,2.436429738998413
1543197430.8983972,2,2.400909423828125
1543197431.0054207,3,2.3414230346679688
1543197431.1134367,4,2.3102362155914307
1543197431.2194607,5,2.286189556121826
1543197431.3264937,6,2.266946792602539
1543197431.4325173,7,2.3828656673431396
1543197431.538533,8,2.423715591430664
1543197431.645566,9,2.329803466796875
1543197446.944018,0,2.3262739181518555
1543197447.0620449,1,2.3051164150238037
1543197447.1750705,2,2.2675211429595947
1543197447.2830951,3,2.235494375228882
1543197447.3911197,4,2.2144012451171875
1543197447.4981437,5,2.2042829990386963
1543197447.6041677,6,2.2032620906829834
1543197447.712192,7,2.200634717941284
1543197447.8182158,8,2.200981378555298
1543197447.9262407,9,2.1984972953796387
1543197463.121713,0,2.205167531967163
1543197463.2367299,1,2.197972059249878
1543197463.3467555,2,2.1939101219177246
1543197463.453779,3,2.1903605461120605
1543197463.560813,4,2.1875205039978027
1543197463.665836,5,2.1890323162078857
1543197463.772852,6,2.1872353553771973
1543197463.8808758,7,2.189301013946533
1543197463.9889007,8,2.1900696754455566
1543197464.095925,9,2.188431978225708
1543197479.2433517,0,2.233450174331665
1543197479.355377,1,2.2309091091156006
1543197479.4614098,2,2.2277119159698486
1543197479.5684254,3,2.2249813079833984
1543197479.6764495,4,2.2324881553649902
1543197479.7824736,5,2.2370386123657227
1543197479.8904977,6,2.2532968521118164
1543197479.9955306,7,2.2639899253845215
1543197480.103555,8,2.2653589248657227
1543197480.20957,9,2.2594525814056396
1543197495.0779428,0,2.2021143436431885
1543197495.19697,1,2.190079927444458
1543197495.3099952,2,2.1829748153686523
1543197495.4190197,3,2.178415060043335
1543197495.527037,4,2.173374891281128
1543197495.6340597,5,2.1693854331970215
1543197495.7420845,6,2.1702651977539062
1543197495.851118,7,2.1687440872192383
1543197495.9581332,8,2.1677370071411133
1543197496.0661578,9,2.166661262512207
1543197511.0775537,0,2.1587114334106445
1543197511.1956089,1,2.156522035598755
1543197511.3056247,2,2.14982533454895
