Wall time,Step,Value
1543174654.8575065,0,5.427428722381592
1543174654.9275224,1,14.05062198638916
1543174654.993546,2,16.9383487701416
1543174655.0575519,3,15.803568840026855
1543174655.122567,4,19.188175201416016
1543174668.9136996,0,22.030099868774414
1543174668.9837174,1,24.995222091674805
1543174669.0497332,2,27.077560424804688
1543174669.1127467,3,29.14497184753418
1543174669.17577,4,30.796117782592773
1543174683.2939768,0,32.10238265991211
1543174683.364984,1,31.985471725463867
1543174683.432007,2,31.81987762451172
1543174683.497022,3,31.28923225402832
1543174683.5610301,4,30.54030418395996
1543174699.1881127,0,29.770898818969727
1543174699.2605045,1,28.584583282470703
1543174699.328512,2,27.508220672607422
1543174699.3955255,3,26.534931182861328
1543174699.4585533,4,25.487966537475586
1543174714.9145365,0,24.487350463867188
1543174714.984561,1,23.33090591430664
1543174715.047575,2,22.139995574951172
1543174715.1095908,3,20.940143585205078
1543174715.1726034,4,19.809728622436523
1543174730.5551772,0,18.711734771728516
1543174730.6251972,1,17.60546875
1543174730.692219,2,16.55223274230957
1543174730.7582238,3,15.571834564208984
1543174730.8222463,4,14.66293716430664
1543174745.9296558,0,13.784918785095215
1543174745.998685,1,12.955587387084961
1543174746.064708,2,12.173382759094238
1543174746.1337237,3,11.44440746307373
1543174746.1967297,4,10.775444984436035
1543174760.8970637,0,10.31145191192627
1543174760.965079,1,9.683765411376953
1543174761.030094,2,9.124653816223145
1543174761.0961084,3,8.608288764953613
1543174761.1581225,4,8.12236213684082
1543174776.2906291,0,7.802464485168457
1543174776.3606448,1,7.41347074508667
1543174776.4256513,2,7.03158712387085
1543174776.4906745,3,6.678353309631348
1543174776.5536807,4,6.366480350494385
1543174792.222226,0,6.016088485717773
1543174792.295241,1,5.748935222625732
1543174792.3632576,2,5.502038955688477
1543174792.441274,3,5.280778408050537
1543174792.5072894,4,5.071050643920898
1543174808.01781,0,4.8971662521362305
1543174808.0848253,1,4.714755535125732
1543174808.1458402,2,4.553438663482666
1543174808.2078533,3,4.396665096282959
1543174808.2678754,4,4.256381511688232
1543174823.2492838,0,4.088676452636719
1543174823.316302,1,3.961585760116577
1543174823.3793159,2,3.846834897994995
1543174823.4413302,3,3.742094039916992
1543174823.503353,4,3.6299405097961426
1543174839.2549078,0,3.1804559230804443
1543174839.327924,1,3.463435173034668
1543174839.3969414,2,3.4660208225250244
1543174839.4639647,3,3.404306173324585
1543174839.5249777,4,3.340552806854248
1543174855.8896713,0,3.405858278274536
1543174855.9636884,1,3.084489107131958
1543174856.039705,2,3.457531690597534
1543174856.1037283,3,3.4930551052093506
1543174856.171735,4,3.5247201919555664
1543174872.0787456,0,3.5434658527374268
1543174872.1457813,1,3.540757179260254
1543174872.2087955,2,3.523294687271118
1543174872.2688003,3,3.4871418476104736
1543174872.3368163,4,3.4373536109924316
1543174888.2674198,0,3.380669355392456
1543174888.3424902,1,3.2977263927459717
1543174888.405495,2,3.2065563201904297
1543174888.4695098,3,3.1248950958251953
1543174888.5305452,4,3.052910804748535
1543174904.0550766,0,3.044867992401123
1543174904.128124,1,2.963263511657715
1543174904.19113,2,2.8782739639282227
1543174904.255144,3,2.8204216957092285
1543174904.3171582,4,2.7576301097869873
1543174919.7256653,0,2.7496085166931152
1543174919.803704,1,2.6829705238342285
1543174919.8657093,2,2.631364345550537
1543174919.9257228,3,2.586454153060913
1543174919.9867458,4,2.544724464416504
1543174935.5993357,0,2.609241485595703
1543174935.66636,1,2.581944465637207
1543174935.7303739,2,2.5594754219055176
1543174935.7933793,3,2.528397798538208
1543174935.8533933,4,2.5091476440429688
1543174951.2828891,0,2.4081127643585205
1543174951.3499134,1,2.60646390914917
1543174951.412919,2,2.7726378440856934
1543174951.4739325,3,2.8344852924346924
1543174951.5359554,4,3.3932371139526367
1543174966.2722802,0,2.9911205768585205
1543174966.3372953,1,3.3300387859344482
1543174966.3953078,2,4.060033798217773
1543174966.4533215,3,4.7779364585876465
1543174966.511335,4,5.501753807067871
