Wall time,Step,Value
1543116116.4718184,0,5.372209072113037
1543116131.1881511,0,14.107185363769531
1543116145.0693007,0,17.30702781677246
1543116159.692611,0,20.36723518371582
1543116174.4659722,0,20.996795654296875
1543116190.1975477,0,22.53377914428711
1543116205.3632264,0,24.784257888793945
1543116220.8867288,0,26.884246826171875
1543116236.3662305,0,28.893905639648438
1543116251.8477335,0,30.51998519897461
1543116266.655105,0,31.17284393310547
1543116281.3324451,0,31.86973762512207
1543116296.1248136,0,31.848968505859375
1543116311.058194,0,31.263444900512695
1543116326.3586626,0,31.37384033203125
1543116341.635132,0,30.752796173095703
1543116356.7015407,0,30.17226219177246
1543116371.8099723,0,29.23968505859375
1543116387.0854447,0,28.177396774291992
1543116402.5429547,0,27.08841323852539
1543116417.6453917,0,26.035388946533203
1543116433.072884,0,24.82229232788086
1543116448.7824466,0,23.671688079833984
1543116463.8258417,0,22.41599464416504
1543116479.2083304,0,21.18234634399414
1543116494.6188295,0,20.060903549194336
1543116510.1863644,0,19.918014526367188
1543116525.1867588,0,19.728458404541016
1543116540.3532228,0,19.57780647277832
1543116555.4506404,0,19.546287536621094
1543116570.4700391,0,19.500905990600586
1543116585.4504285,0,19.23237419128418
1543116600.2267723,0,19.05274772644043
1543116615.2341669,0,18.976097106933594
1543116629.901498,0,18.762353897094727
1543116645.406018,0,18.55959701538086
1543116660.3354044,0,18.46218490600586
1543116675.4758558,0,18.400604248046875
1543116690.9293523,0,18.141355514526367
1543116705.8417401,0,17.951662063598633
1543116721.265589,0,17.845172882080078
1543116736.6905847,0,17.76413345336914
1543116751.4349298,0,17.50918197631836
1543116766.7903948,0,17.339855194091797
1543116782.0798633,0,17.26664161682129
1543116797.4514298,0,17.024179458618164
1543116812.0247662,0,16.92386245727539
1543116827.2652144,0,16.669631958007812
1543116842.4926922,0,16.4666805267334
1543116857.4410653,0,16.480342864990234
