Wall time,Step,Value
1543121297.5766044,0,5.70018196105957
1543121297.6466198,1,13.64319133758545
1543121297.7106435,2,16.190059661865234
1543121297.7746575,3,18.483108520507812
1543121297.8376684,4,21.665103912353516
1543121297.8986788,5,25.09390640258789
1543121297.9606915,6,28.406057357788086
1543121298.020715,7,31.118608474731445
1543121298.081719,8,31.364479064941406
1543121298.1437328,9,33.54814529418945
1543121312.1579037,0,34.75617218017578
1543121312.2279408,1,35.640567779541016
1543121312.2930593,2,36.12687301635742
1543121312.356896,3,36.49607467651367
1543121312.4206524,4,36.1934814453125
1543121312.4796662,5,36.052215576171875
1543121312.5396798,6,35.92090606689453
1543121312.5997021,7,35.5375862121582
1543121312.658716,8,34.860382080078125
1543121312.7197206,9,34.04805374145508
1543121327.3200328,0,33.38982009887695
1543121327.39104,1,32.47362518310547
1543121327.4580555,2,31.40590476989746
1543121327.524071,3,30.32971954345703
1543121327.587551,4,29.329191207885742
1543121327.650566,5,28.268882751464844
1543121327.711579,6,27.13959312438965
1543121327.771588,7,26.014015197753906
1543121327.8325977,8,24.97103500366211
1543121327.8926115,9,23.930269241333008
1543121342.567932,0,22.896507263183594
1543121342.6379611,1,21.836851119995117
1543121342.7009737,2,20.837635040283203
1543121342.761987,3,19.87844467163086
1543121342.8250015,4,18.96417999267578
1543121342.885016,5,18.069232940673828
1543121342.9450293,6,17.24874496459961
1543121343.0040424,7,16.468965530395508
1543121343.0650563,8,15.703056335449219
1543121343.1260695,9,14.965126037597656
1543121358.3815339,0,14.421880722045898
1543121358.4485888,1,13.76077651977539
1543121358.5138667,2,13.094725608825684
1543121358.5778816,3,12.460193634033203
1543121358.6378942,4,11.890329360961914
1543121358.6969082,5,11.361250877380371
1543121358.7579205,6,10.835427284240723
1543121358.816939,7,10.368252754211426
1543121358.877949,8,9.93493366241455
1543121358.9369707,9,9.51234245300293
1543121375.1456542,0,9.093826293945312
1543121375.2146719,1,8.68552017211914
1543121375.2788908,2,8.327047348022461
1543121375.338904,3,7.981698036193848
1543121375.400245,4,7.668581962585449
1543121375.462274,5,7.363405227661133
1543121375.524296,6,7.073360919952393
1543121375.586433,7,6.8038177490234375
1543121375.6497705,8,6.541906356811523
1543121375.710784,9,6.301582336425781
1543121391.5323641,0,5.993399143218994
1543121391.6023796,1,5.775315284729004
1543121391.6703959,2,5.565792083740234
1543121391.7364092,3,5.369386672973633
1543121391.8004234,4,5.190647125244141
1543121391.8624382,5,5.019587516784668
1543121391.9244518,6,4.85721492767334
1543121391.982465,7,4.706043243408203
1543121392.0414789,8,4.561178684234619
1543121392.0994925,9,4.424185752868652
1543121407.962431,0,4.38999080657959
1543121408.0294468,1,4.260149002075195
1543121408.0944607,2,4.135820388793945
1543121408.1564753,3,4.018136024475098
1543121408.2174895,4,3.929344654083252
1543121408.2785037,5,3.823277235031128
1543121408.3375165,6,3.7326724529266357
1543121408.395529,7,3.6456844806671143
1543121408.4595437,8,3.5587427616119385
1543121408.522559,9,3.485077142715454
1543121424.1674883,0,3.351030111312866
1543121424.2345037,1,3.277863025665283
1543121424.2985182,2,3.2078282833099365
1543121424.3625326,3,3.141713857650757
1543121424.4235456,4,3.081698179244995
1543121424.4845598,5,3.02158784866333
1543121424.5455742,6,2.9652388095855713
1543121424.6035862,7,2.91049861907959
1543121424.6626003,8,2.858264923095703
1543121424.7216423,9,2.820600748062134
1543121440.683257,0,2.8252594470977783
1543121440.7522724,1,2.7816739082336426
1543121440.818297,2,2.7371859550476074
1543121440.881311,3,2.6987521648406982
1543121440.944325,4,2.6641347408294678
1543121441.0043387,5,2.636251449584961
1543121441.065353,6,2.6027824878692627
1543121441.125358,7,2.573218822479248
1543121441.1853712,8,2.542238235473633
1543121441.243385,9,2.4332847595214844
1543121457.0420978,0,2.629337787628174
1543121457.1081219,1,2.7084975242614746
1543121457.1701357,2,2.8187320232391357
1543121457.2321498,3,2.954606056213379
1543121457.2921548,4,3.077057361602783
1543121457.3521678,5,3.177340030670166
1543121457.4121826,6,3.2627320289611816
1543121457.4731956,7,3.3132898807525635
1543121457.5359468,8,3.3401715755462646
1543121457.598961,9,3.347015857696533
1543121473.6987786,0,3.4721574783325195
1543121473.7687945,1,3.448955774307251
1543121473.8338094,2,3.4043476581573486
1543121473.8988242,3,3.344897985458374
1543121473.9628472,4,3.2978851795196533
1543121474.0258536,5,3.23775577545166
1543121474.0888674,6,3.1835193634033203
1543121474.152881,7,3.1291680335998535
1543121474.2164,8,3.083188056945801
1543121474.2911494,9,3.0950746536254883
1543121490.5322127,0,2.9911155700683594
1543121490.6002862,1,2.9481239318847656
1543121490.6662924,2,2.8991427421569824
1543121490.7293153,3,2.8517110347747803
1543121490.7913203,4,2.810121536254883
1543121490.8523343,5,2.768160104751587
1543121490.9133487,6,2.7270560264587402
1543121490.9723623,7,2.683051586151123
1543121491.0333755,8,2.6423537731170654
1543121491.093392,9,2.603384494781494
1543121506.7700717,0,2.580129384994507
1543121506.838099,1,2.5418753623962402
1543121506.9041128,2,2.5153110027313232
1543121506.97013,3,2.490201711654663
1543121507.0301423,4,2.456127166748047
1543121507.0941572,5,2.4477927684783936
1543121507.155171,6,2.4428179264068604
1543121507.2141926,7,2.3969714641571045
1543121507.2742062,8,2.3877084255218506
1543121507.3322196,9,2.352534055709839
1543121522.1935816,0,2.334458827972412
1543121522.2615879,1,2.295032501220703
1543121522.327612,2,2.259965181350708
1543121522.393627,3,2.2352781295776367
1543121522.455641,4,2.21364164352417
1543121522.5166464,5,2.2151710987091064
1543121522.5786598,6,2.1934304237365723
1543121522.637682,7,2.158297538757324
1543121522.6966958,8,2.130117893218994
1543121522.76071,9,2.1022744178771973
1543121538.0861773,0,2.246978282928467
1543121538.15319,1,2.2160844802856445
1543121538.2162132,2,2.184234380722046
1543121538.2792187,3,2.1720407009124756
1543121538.341232,4,2.157957077026367
1543121538.402255,5,2.130743980407715
1543121538.4612687,6,2.1130073070526123
1543121538.5202818,7,2.104111909866333
1543121538.5792875,8,2.0855464935302734
1543121538.6413004,9,2.0797479152679443
1543121554.357866,0,2.0971219539642334
1543121554.4248714,1,2.121983528137207
1543121554.4858851,2,2.115064859390259
1543121554.5488994,3,2.078897476196289
1543121554.6119137,4,2.090582847595215
1543121554.669927,5,2.083132266998291
1543121554.7289405,6,2.0583226680755615
1543121554.787954,7,2.058549404144287
1543121554.847976,8,2.045511484146118
1543121554.9079897,9,2.0367512702941895
1543121570.528542,0,2.191636085510254
1543121570.6066253,1,2.275125503540039
1543121570.6746314,2,2.224782705307007
1543121570.744262,3,2.2072391510009766
1543121570.8092682,4,2.195638656616211
1543121570.8752916,5,2.1880083084106445
1543121570.939257,6,2.1943628787994385
1543121571.0012798,7,2.1766045093536377
1543121571.0612848,8,2.165618658065796
1543121571.1243086,9,2.150692939758301
1543121586.9458785,0,2.086599826812744
1543121587.0128942,1,2.052351236343384
1543121587.074908,2,2.016223430633545
1543121587.136179,3,1.99858820438385
1543121587.195593,4,1.9834002256393433
1543121587.2546077,5,1.9634711742401123
1543121587.3155806,6,1.9433945417404175
1543121587.377589,7,1.9359862804412842
1543121587.4383836,8,1.9388134479522705
1543121587.497735,9,1.931663990020752
1543121603.4006894,0,2.1474549770355225
1543121603.4687178,1,2.1370882987976074
1543121603.534733,2,2.1346492767333984
1543121603.5997388,3,2.124211072921753
1543121603.6627538,4,2.1390349864959717
1543121603.7268155,5,2.15024471282959
1543121603.7878375,6,2.1578726768493652
1543121603.846851,7,2.16239070892334
1543121603.9058557,8,2.15295147895813
1543121603.964879,9,2.138882637023926
1543121618.6151698,0,2.1245787143707275
1543121618.6831863,1,2.0829687118530273
1543121618.7461994,2,2.0592362880706787
1543121618.8102138,3,2.048673152923584
1543121618.8733199,4,2.019134521484375
1543121618.9333339,5,1.9909166097640991
1543121618.9923472,6,1.9807965755462646
1543121619.0513692,7,1.9631481170654297
1543121619.1103733,8,1.946765422821045
1543121619.1713874,9,1.9322516918182373
1543121634.7149582,0,2.000749349594116
1543121634.7819762,1,1.9718356132507324
1543121634.8449998,2,1.9767582416534424
1543121634.9080052,3,1.9578261375427246
1543121634.971019,4,1.954743504524231
1543121635.0300326,5,1.9425443410873413
1543121635.0900464,6,1.6429672241210938
1543121635.1490595,7,1.964091420173645
1543121635.2080727,8,1.789448857307434
1543121635.2680876,9,1.8147262334823608
1543121650.3855357,0,2.0196642875671387
1543121650.4535506,1,2.1282637119293213
1543121650.5195658,2,2.2192606925964355
1543121650.5845811,3,2.3811445236206055
1543121650.646595,4,2.809112548828125
1543121650.7086089,5,2.865996837615967
1543121650.7706237,6,2.858766555786133
1543121650.8306367,7,2.590651273727417
1543121650.889661,8,2.5689687728881836
1543121650.9496722,9,2.4369113445281982
1543121666.0010684,0,2.607598066329956
1543121666.0700846,1,2.38299560546875
1543121666.1360996,2,2.325529098510742
1543121666.2011228,3,2.290851593017578
1543121666.2631276,4,2.270055055618286
1543121666.3261511,5,2.221707582473755
1543121666.3871562,6,2.1772823333740234
1543121666.4471693,7,2.134871482849121
1543121666.507192,8,2.1792874336242676
1543121666.5651968,9,2.121263265609741
1543121682.063652,0,2.400601625442505
1543121682.1332657,1,2.285953998565674
1543121682.1912763,2,2.5201780796051025
1543121682.2513032,3,2.2285897731781006
1543121682.3123193,4,2.2275495529174805
1543121682.3733313,5,2.2325093746185303
1543121682.436345,6,2.2365782260894775
1543121682.4983647,7,2.2126126289367676
1543121682.5593739,8,2.2229573726654053
1543121682.6235092,9,2.290658473968506
