Wall time,Step,Value
1543331517.5914645,0,52.01502227783203
1543331518.2967384,1,51.79115676879883
1543331519.0000558,2,51.68595886230469
1543331519.6981263,3,51.59963607788086
1543331520.3983405,4,51.532249450683594
1543331521.102469,5,51.46895980834961
1543331521.8028426,6,51.4123649597168
1543331522.5000246,7,51.3603630065918
1543331523.199376,8,51.30717086791992
1543331523.9016178,9,51.25967025756836
1543331545.8105938,0,51.370521545410156
1543331546.5177448,1,51.29701614379883
1543331547.2258642,2,51.23456954956055
1543331547.9350388,3,51.179603576660156
1543331548.6399045,4,51.1175422668457
1543331549.3480735,5,51.10918045043945
1543331550.054827,6,51.0528564453125
1543331550.7628233,7,50.99851608276367
1543331551.4709923,8,50.95915985107422
1543331552.1781435,9,50.92539596557617
1543331574.514209,0,51.03755569458008
1543331575.223369,1,50.94929885864258
1543331575.9359636,2,50.89515686035156
1543331576.6441238,3,50.86258316040039
1543331577.3562841,4,50.812198638916016
1543331578.0652962,5,50.761165618896484
1543331578.772377,6,50.73335266113281
1543331579.4804127,7,50.67634201049805
1543331580.1870081,8,50.63446807861328
1543331580.89335,9,50.60717010498047
1543331602.8320315,0,50.64522171020508
1543331603.5390368,1,50.5783805847168
1543331604.2461965,2,50.52412796020508
1543331604.9523654,3,50.47813415527344
1543331605.6565254,4,50.43613052368164
1543331606.3627956,5,50.394309997558594
1543331607.0679462,6,50.3511848449707
1543331607.781108,7,50.31779861450195
1543331608.4902685,8,50.28285217285156
1543331609.1974287,9,50.24513626098633
1543331630.8533273,0,50.27288055419922
1543331631.5706456,1,50.20838928222656
1543331632.2767968,2,50.170413970947266
1543331632.9839568,3,50.11748504638672
1543331633.689392,4,50.078853607177734
1543331634.3965516,5,50.04905319213867
1543331635.101711,6,50.00381851196289
1543331635.8108802,7,49.970985412597656
1543331636.5190408,8,49.93632125854492
1543331637.2292013,9,49.900997161865234
1543331659.0911968,0,49.98069381713867
1543331659.800366,1,49.942535400390625
1543331660.5055873,2,49.912879943847656
1543331661.210755,3,49.88778305053711
1543331661.9179068,4,49.86737060546875
1543331662.6238267,5,49.842620849609375
1543331663.3329957,6,49.821556091308594
1543331664.0401556,7,49.802818298339844
1543331664.747307,8,49.78404235839844
1543331665.4542556,9,49.7656135559082
1543331687.3662047,0,49.82578659057617
1543331688.074373,1,49.787193298339844
1543331688.78085,2,49.757938385009766
1543331689.4864619,3,49.73442459106445
1543331690.1916218,4,49.71096420288086
1543331690.8987818,5,49.68959426879883
1543331691.6079419,6,49.66878890991211
1543331692.3171027,7,49.6483154296875
1543331693.024271,8,49.630558013916016
1543331693.7359312,9,49.61143112182617
1543331715.3899915,0,49.66746520996094
1543331716.0981603,1,49.635684967041016
1543331716.8051531,2,49.61113357543945
1543331717.5137928,3,49.584449768066406
1543331718.2209613,4,49.564422607421875
1543331718.928113,5,49.54254150390625
1543331719.6372728,6,49.52190399169922
1543331720.3464477,7,49.50498962402344
1543331721.0556078,8,49.4840087890625
1543331721.7637596,9,49.46609878540039
1543331743.696722,0,49.48828125
