Wall time,Step,Value
1543339776.3637993,7,347.3790283203125
1543339777.0699592,8,346.2702941894531
1543339777.77511,9,345.1634826660156
1543339799.5707562,0,344.0767822265625
1543339800.278916,1,342.9664001464844
1543339800.9850764,2,341.86480712890625
1543339801.6892443,3,340.769775390625
1543339802.3943946,4,339.6801452636719
1543339803.1015637,5,338.5934143066406
1543339803.8077142,6,337.5116271972656
1543339804.5158834,7,336.4341125488281
1543339805.2220433,8,335.35955810546875
1543339805.9261937,9,334.2901611328125
1543339827.483114,0,333.2861022949219
1543339828.190265,1,332.2077941894531
1543339828.8994257,2,331.1377868652344
1543339829.6055849,3,330.07171630859375
1543339830.3101752,4,329.0137634277344
1543339831.0163264,5,327.9588317871094
1543339831.7214859,6,326.909423828125
1543339832.4266455,7,325.8639831542969
1543339833.131805,8,324.8244934082031
1543339833.8359728,9,323.7878112792969
1543339855.3410425,0,322.79388427734375
1543339856.0482109,1,321.7539978027344
1543339856.7513623,2,320.719482421875
1543339857.4565299,3,319.69171142578125
1543339858.1626892,4,318.66876220703125
1543339858.8713357,5,317.6516418457031
1543339859.5774956,6,316.63653564453125
1543339860.2851734,7,315.625
1543339860.9903321,8,314.6189270019531
1543339861.697501,9,313.6139221191406
1543339883.7634847,0,312.9233093261719
1543339884.4711385,1,312.41485595703125
1543339885.1944094,2,311.908935546875
1543339885.908554,3,311.406982421875
1543339886.6157632,4,310.90618896484375
1543339887.3235013,5,310.40594482421875
1543339888.0306618,6,309.9076843261719
1543339888.7415967,7,309.41156005859375
1543339889.4490643,8,308.9147644042969
1543339890.1569164,9,308.4208679199219
1543339911.8924506,0,307.99139404296875
1543339912.5970407,1,307.4920654296875
1543339913.302211,2,306.9959716796875
1543339914.0145605,3,306.50244140625
1543339914.7217302,4,306.0088806152344
1543339915.4275856,5,305.5184326171875
1543339916.1339035,6,305.02886962890625
1543339916.8410645,7,304.5391845703125
1543339917.5484395,8,304.0519714355469
1543339918.2556002,9,303.5657958984375
1543339940.0579581,0,303.1068115234375
1543339940.7651184,1,302.614990234375
1543339941.471283,2,302.12432861328125
1543339942.174694,3,301.63812255859375
1543339942.8800018,4,301.15338134765625
1543339943.5866618,5,300.6707763671875
1543339944.2940745,6,300.188232421875
1543339944.9992733,7,299.708740234375
1543339945.7054324,8,299.2291259765625
1543339946.4105923,9,298.749755859375
1543339968.0044777,0,298.3121643066406
1543339968.709637,1,297.827880859375
1543339969.4147964,2,297.34698486328125
1543339970.1209567,3,296.8687744140625
1543339970.8271163,4,296.3914489746094
1543339971.53435,5,295.916259765625
1543339972.241753,6,295.4410705566406
1543339972.9479885,7,294.967529296875
1543339973.6573608,8,294.4951477050781
1543339974.367672,9,294.02484130859375
1543339996.0845861,0,293.5965576171875
1543339996.7917545,1,293.1195983886719
1543339997.4973097,2,292.64581298828125
1543339998.2014692,3,292.1752624511719
1543339998.9076202,4,291.70556640625
1543339999.6141014,5,291.23748779296875
1543340000.3203766,6,290.77130126953125
1543340001.0295467,7,290.3045959472656
1543340001.736698,8,289.84014892578125
1543340002.440991,9,289.3762512207031
1543340024.3400578,0,289.03570556640625
1543340025.047209,1,288.801025390625
1543340025.752377,2,288.566162109375
1543340026.4575284,3,288.3327331542969
1543340027.1650608,4,288.1009521484375
1543340027.8722665,5,287.8680419921875
1543340028.579427,6,287.63641357421875
1543340029.2859142,7,287.4045715332031
1543340029.9910736,8,287.17352294921875
1543340030.6992428,9,286.9434509277344
1543340052.8302977,0,286.7640380859375
1543340053.5365965,1,286.530517578125
1543340054.2408943,2,286.29827880859375
1543340054.9430697,3,286.06707763671875
1543340055.6473055,4,285.835693359375
1543340056.3533385,5,285.60546875
1543340057.0604897,6,285.37518310546875
1543340057.7656527,7,285.1457214355469
1543340058.4718847,8,284.9158935546875
1543340059.1772678,9,284.6872863769531
1543340081.4023054,0,284.5059814453125
1543340082.1074646,1,284.2736511230469
1543340082.8132093,2,284.04193115234375
1543340083.519369,3,283.81268310546875
1543340084.2265294,4,283.5820617675781
1543340084.9327152,5,283.35369873046875
1543340085.6418755,6,283.12469482421875
1543340086.357321,7,282.8967590332031
1543340087.0691328,8,282.669189453125
1543340087.7800202,9,282.44189453125
1543340110.6734545,0,282.2477111816406
1543340111.380615,1,282.01611328125
1543340112.0863786,2,281.78631591796875
1543340112.792547,3,281.556884765625
1543340113.4988692,4,281.3283386230469
1543340114.20517,5,281.1009521484375
1543340114.9113212,6,280.8733215332031
1543340115.6165378,7,280.64599609375
1543340116.3250132,8,280.4210205078125
1543340117.0311735,9,280.1932067871094
1543340139.1792195,0,279.9606628417969
1543340139.8853793,1,279.7315673828125
1543340140.591051,2,279.5050354003906
1543340141.2962103,3,279.279541015625
1543340142.0003703,4,279.0536804199219
1543340142.7065303,5,278.82904052734375
1543340143.4158611,6,278.6047058105469
1543340144.1212988,7,278.3808898925781
1543340144.8274584,8,278.1568908691406
1543340145.5356183,9,277.932861328125
1543340167.374571,0,277.7877502441406
1543340168.0817313,1,277.6744689941406
1543340168.78689,2,277.5616149902344
1543340169.4935157,3,277.4488830566406
1543340170.1998703,4,277.3373718261719
1543340170.9055233,5,277.2250671386719
1543340171.611683,6,277.11279296875
1543340172.319842,7,277.0008544921875
1543340173.0280025,8,276.8892822265625
1543340173.733162,9,276.77789306640625
1543340195.504088,0,276.7392883300781
1543340196.2118485,1,276.62176513671875
1543340196.9180086,2,276.5075988769531
1543340197.6231632,3,276.3935546875
1543340198.3306665,4,276.281005859375
1543340199.0378275,5,276.1693115234375
1543340199.7439997,6,276.056640625
1543340200.4524388,7,275.944580078125
1543340201.1610403,8,275.8326416015625
1543340201.8672004,9,275.72076416015625
1543340224.2312622,0,275.61444091796875
1543340224.9374218,1,275.50152587890625
1543340225.6430871,2,275.3885498046875
1543340226.3492253,3,275.27691650390625
1543340227.0543933,4,275.1648254394531
1543340227.7585442,5,275.0536193847656
1543340228.4657042,6,274.9421691894531
1543340229.170864,7,274.8309020996094
1543340229.8780324,8,274.7196960449219
1543340230.585333,9,274.6087646484375
1543340252.408271,0,274.4855041503906
