Wall time,Step,Value
1543178604.806224,0,8.484621047973633
1543178604.9232545,1,16.913490295410156
1543178605.0338898,2,20.88056755065918
1543178605.1439235,3,26.012134552001953
1543178605.2499468,4,28.124187469482422
1543178605.359964,5,28.645795822143555
1543178605.4659867,6,28.08348274230957
1543178605.5760128,7,27.08271026611328
1543178605.6850371,8,25.31902503967285
1543178605.793061,9,23.087169647216797
1543178620.42037,0,20.736186981201172
1543178620.5393975,1,18.327890396118164
1543178620.6533458,2,16.165773391723633
1543178620.7633796,3,14.172374725341797
1543178620.8723955,4,12.400227546691895
1543178620.9804287,5,10.841870307922363
1543178621.0884445,6,9.561563491821289
1543178621.1964688,7,8.427002906799316
1543178621.3044927,8,7.485039234161377
1543178621.4125175,9,6.674567699432373
1543178635.9127986,0,6.046563148498535
1543178636.0318341,1,5.488183498382568
1543178636.1438591,2,5.025543212890625
1543178636.2518744,3,4.6395344734191895
1543178636.358908,4,4.308083534240723
1543178636.4679332,5,4.0389299392700195
1543178636.5749476,6,3.844587564468384
1543178636.683973,7,3.65185809135437
1543178636.7909975,8,3.494408130645752
1543178636.898031,9,3.356705904006958
1543178651.7127702,0,3.217273473739624
1543178651.8297966,1,3.1035666465759277
1543178651.9398222,2,2.9972591400146484
1543178652.0498462,3,2.915022134780884
1543178652.1548703,4,2.839301347732544
1543178652.2638948,5,2.3605875968933105
1543178652.3709276,6,2.8108925819396973
1543178652.477954,7,2.8018500804901123
1543178652.5849762,8,2.7473835945129395
1543178652.6899903,9,3.074470043182373
1543178667.768414,0,3.8794260025024414
1543178667.886441,1,4.79282283782959
1543178667.996466,2,5.120896816253662
1543178668.102489,3,5.145175457000732
1543178668.2105145,4,4.986443519592285
1543178668.3185475,5,4.5200581550598145
1543178668.4255629,6,4.035177707672119
1543178668.532587,7,3.6436309814453125
1543178668.639613,8,3.3692524433135986
1543178668.7476356,9,3.1695539951324463
1543178683.9890852,0,3.0151021480560303
1543178684.1081312,1,2.9257566928863525
1543178684.2201502,2,3.2456328868865967
1543178684.3291812,3,3.678666114807129
1543178684.437198,4,4.005945205688477
1543178684.5442212,5,4.051028728485107
1543178684.6502454,6,3.89728045463562
1543178684.7582698,7,3.6427273750305176
1543178684.8642933,8,3.2850990295410156
1543178684.9743278,9,3.375723361968994
1543178700.0117202,0,2.9661080837249756
1543178700.126747,1,2.9699296951293945
1543178700.237772,2,2.87519907951355
1543178700.344796,3,3.0990195274353027
1543178700.453821,4,3.312711000442505
1543178700.559845,5,3.2876367568969727
1543178700.667869,6,3.208806276321411
1543178700.7758934,7,3.0475218296051025
1543178700.884918,8,2.8057940006256104
1543178700.9929512,9,2.6198742389678955
1543178715.8345652,0,2.5571799278259277
1543178715.9535954,1,2.4657986164093018
1543178716.0666215,2,2.4092154502868652
1543178716.1776469,3,2.431889772415161
1543178716.28868,4,2.6327786445617676
1543178716.3976967,5,3.1305136680603027
1543178716.50472,6,3.5848798751831055
1543178716.6117573,7,3.7423222064971924
1543178716.7187681,8,3.6019766330718994
1543178716.825793,9,3.4467127323150635
1543178731.8661957,0,3.313769578933716
1543178731.9812217,1,3.1329517364501953
1543178732.092249,2,3.000047206878662
1543178732.2002714,3,2.7853453159332275
1543178732.3062954,4,2.6570308208465576
1543178732.4143195,5,2.6903669834136963
1543178732.5223446,6,2.7461559772491455
1543178732.629369,7,2.6710903644561768
1543178732.7363927,8,2.6871190071105957
1543178732.843426,9,2.605973720550537
1543178747.7297845,0,2.5327277183532715
1543178747.8478203,1,2.514470338821411
1543178747.9598367,2,2.3856751918792725
1543178748.0668614,3,2.211900472640991
1543178748.175886,4,2.227001905441284
1543178748.2829094,5,2.1686789989471436
1543178748.3929343,6,2.1992526054382324
1543178748.4999592,7,2.1465866565704346
1543178748.606984,8,2.123208522796631
1543178748.7140167,9,2.075315237045288
1543178763.8594334,0,2.2088634967803955
1543178763.9834619,1,2.0914814472198486
1543178764.102489,2,2.0868141651153564
1543178764.217517,3,2.0248658657073975
1543178764.3265395,4,2.0117814540863037
1543178764.4315636,5,1.976587176322937
1543178764.5375967,6,1.9399073123931885
1543178764.6426113,7,1.8764179944992065
1543178764.749635,8,1.895674705505371
1543178764.8566597,9,1.8690601587295532
1543178780.9292955,0,1.92689847946167
1543178781.0463345,1,1.9283875226974487
1543178781.1573684,2,1.9427189826965332
1543178781.2643924,3,1.930599570274353
1543178781.3694072,4,1.8857536315917969
1543178781.4754405,5,1.843251347541809
1543178781.5804546,6,1.7971305847167969
1543178781.685479,7,1.737184762954712
1543178781.7905118,8,1.6785118579864502
1543178781.8955264,9,1.6791667938232422
1543178797.042965,0,1.8247548341751099
1543178797.1589983,1,1.8595211505889893
1543178797.269023,2,1.8669084310531616
1543178797.3750474,3,1.8665465116500854
1543178797.48108,4,1.8029141426086426
1543178797.586095,5,1.7400566339492798
1543178797.6911192,6,1.7738128900527954
1543178797.7951424,7,1.7339614629745483
1543178797.900166,8,1.7068004608154297
1543178798.0051892,9,1.6889516115188599
1543178813.2276423,0,1.7479432821273804
1543178813.3366673,1,1.6776435375213623
1543178813.442691,2,1.647742509841919
1543178813.5477057,3,1.628158688545227
1543178813.6527295,4,1.6223151683807373
1543178813.7597628,5,1.6066479682922363
1543178813.8637776,6,1.5747320652008057
1543178813.9688013,7,1.5846575498580933
1543178814.0748253,8,1.5662075281143188
1543178814.179858,9,1.5592402219772339
1543178829.6963682,0,1.6640398502349854
1543178829.810394,1,1.570599913597107
1543178829.91741,2,1.5556405782699585
1543178830.0224338,3,1.5216901302337646
1543178830.1284578,4,1.5492814779281616
1543178830.2334814,5,1.5407236814498901
1543178830.3385136,6,1.583186149597168
1543178830.4435375,7,1.5713474750518799
1543178830.5495532,8,1.5971481800079346
1543178830.6545763,9,1.6215907335281372
1543178845.929041,0,1.790889024734497
1543178846.0501006,1,1.7856743335723877
1543178846.1581256,2,1.7710959911346436
1543178846.264149,3,1.7468924522399902
1543178846.3691728,4,1.784219741821289
1543178846.4741962,5,1.7149083614349365
1543178846.5802205,6,1.6529521942138672
1543178846.686244,7,1.6475526094436646
1543178846.791268,8,1.6078770160675049
1543178846.8972926,9,1.6060186624526978
1543178862.345829,0,1.6621298789978027
1543178862.4999523,1,1.5931953191757202
1543178862.6079767,2,1.5277092456817627
1543178862.7150006,3,1.5224665403366089
1543178862.8220334,4,1.5137091875076294
1543178862.9270487,5,1.5085058212280273
1543178863.033081,6,1.4777127504348755
1543178863.1370962,7,1.452703595161438
1543178863.2431202,8,1.4209092855453491
1543178863.3491445,9,1.391229510307312
1543178878.805729,0,1.5230226516723633
1543178878.9197562,1,1.469084620475769
1543178879.0287802,2,1.4391303062438965
1543178879.134804,3,1.4595918655395508
1543178879.2398276,4,1.433807611465454
1543178879.3448517,5,1.4315205812454224
1543178879.4498956,6,1.4415267705917358
