Wall time,Step,Value
1543183571.5201018,0,8.110334396362305
1543183571.6291175,1,18.081388473510742
1543183571.73615,2,24.699527740478516
1543183571.8421743,3,27.469444274902344
1543183571.9481907,4,31.398061752319336
1543183572.0552223,5,33.34968185424805
1543183572.160237,6,33.97459411621094
1543183572.2662618,7,34.01801681518555
1543183572.3722856,8,32.987640380859375
1543183572.478318,9,31.89120101928711
1543183587.1436527,0,30.162214279174805
1543183587.2666888,1,28.05849838256836
1543183587.381706,2,25.786396026611328
1543183587.4927318,3,23.589216232299805
1543183587.6057692,4,21.564197540283203
1543183587.7187922,5,19.671703338623047
1543183587.8278067,6,17.849712371826172
1543183587.9358315,7,16.18502426147461
1543183588.0438552,8,14.630313873291016
1543183588.1578908,9,13.265499114990234
1543183603.2240758,0,12.08632755279541
1543183603.339102,1,10.982933044433594
1543183603.4471254,2,9.99632740020752
1543183603.5561507,3,9.125038146972656
1543183603.6611743,4,8.35631275177002
1543183603.7712083,5,7.671050071716309
1543183603.8782237,6,7.062532901763916
1543183603.9872572,7,6.525116443634033
1543183604.0952723,8,6.050395488739014
1543183604.2022965,9,5.629659175872803
1543183619.7218256,0,5.269230365753174
1543183619.8418505,1,4.938131809234619
1543183619.9548848,2,4.644986152648926
1543183620.062911,3,4.383359432220459
1543183620.170934,4,4.158552646636963
1543183620.2769492,5,3.945455312728882
1543183620.3860059,6,3.7631027698516846
1543183620.4930298,7,3.5993456840515137
1543183620.6010458,8,3.456697463989258
1543183620.7090704,9,3.3415133953094482
1543183636.47165,0,3.1979317665100098
1543183636.591677,1,3.091416597366333
1543183636.7047112,2,2.9828031063079834
1543183636.8157277,3,2.9115548133850098
1543183636.92176,4,2.8662824630737305
1543183637.0297775,5,2.8203823566436768
1543183637.1368005,6,2.7489025592803955
1543183637.2438245,7,2.6912944316864014
1543183637.3518577,8,2.6422321796417236
1543183637.456872,9,2.6143076419830322
1543183653.3955061,0,2.6393890380859375
1543183653.5145328,1,2.5868027210235596
1543183653.6275587,2,2.5492069721221924
1543183653.7375834,3,2.526777982711792
1543183653.8466167,4,2.4909350872039795
1543183653.9526405,5,2.444445848464966
1543183654.0606565,6,2.3899741172790527
1543183654.167681,7,2.363926410675049
1543183654.274705,8,2.3120203018188477
1543183654.3827379,9,2.268209457397461
1543183670.3063326,0,2.246408700942993
1543183670.4163563,1,2.2146382331848145
1543183670.5263903,2,2.1770806312561035
1543183670.6334057,3,2.152841806411743
1543183670.7434304,4,2.1293747425079346
1543183670.850464,5,2.107685089111328
1543183670.95848,6,2.083289623260498
1543183671.0665128,7,2.0623724460601807
1543183671.1735466,8,2.0563735961914062
1543183671.2805698,9,2.0694527626037598
1543183686.78709,0,1.9877969026565552
1543183686.908125,1,1.8121236562728882
1543183687.020142,2,2.0673134326934814
1543183687.1311755,3,2.692363977432251
1543183687.240192,4,3.0130722522735596
1543183687.3472157,5,3.2376890182495117
1543183687.4552402,6,3.4031150341033936
1543183687.561264,7,3.4825053215026855
1543183687.6692994,8,3.5339698791503906
1543183687.7763128,9,3.5260355472564697
1543183703.4718764,0,3.4510600566864014
1543183703.5889025,1,3.486145257949829
1543183703.7009284,2,3.495816946029663
1543183703.808961,3,3.2605066299438477
1543183703.9159777,4,3.504387617111206
1543183704.0230005,5,3.8406550884246826
1543183704.129025,6,3.9958016872406006
1543183704.2380493,7,4.049078941345215
1543183704.3460732,8,4.005023956298828
1543183704.4530978,9,3.9383952617645264
1543183720.1466584,0,3.885829210281372
1543183720.2636847,1,3.820744276046753
1543183720.3746996,2,3.695124626159668
1543183720.4837332,3,3.581326723098755
1543183720.5917575,4,3.472867012023926
1543183720.6987817,5,3.345916748046875
1543183720.8057969,6,3.227241039276123
1543183720.9128263,7,3.1153042316436768
1543183721.0208547,8,3.0038602352142334
